CEP,longitude,latitude,uf
13909030,0.0,0.0,
14811476,-48.1329469,-21.779911600000002,SP
19803440,0.0,0.0,
18701805,0.0,0.0,
6311130,0.0,0.0,
6083010,-46.7825439,-23.5400303,SP
6162072,-46.8106044,-23.5551275,SP
9321240,-46.4269914,-23.6476959,SP
6401060,-46.876619500000004,-23.5121091,SP
69087044,-59.9394345,-3.0530619999999997,AM
12283045,0.0,0.0,
13060080,-47.1113961,-22.920170000000002,SP
13049532,-47.0768974,-22.9789725,SP
13056110,0.0,0.0,
13057144,0.0,0.0,
13230160,-46.790030200000004,-23.2067407,SP
18303100,-48.343794,-23.9826172,SP
11534730,-46.430045899999996,-23.9234383,SP
9930670,-46.622347999999995,-23.6740618,SP
9764390,0.0,0.0,
7087010,0.0,0.0,
7085370,-46.5554626,-23.420329199999998,SP
7123120,-46.5257395,-23.4449365,SP
7131330,-46.5254386,-23.432041100000003,SP
7194320,-46.50227460000001,-23.4442483,SP
13183589,-47.2137841,-22.852648600000002,SP
13064651,-47.1543376,-22.8835564,SP
13188131,-47.2415008,-22.8920466,SP
13186471,-47.19876360000001,-22.8941904,SP
13337145,-47.1758119,-23.0656135,SP
13257482,-46.849128,-22.988841600000004,SP
13252442,0.0,0.0,
12306300,-45.9489995,-23.286531699999998,SP
17208531,-48.5501841,-22.271445899999996,SP
17204520,-48.5825798,-22.2888416,SP
17212490,-48.547183200000006,-22.3121443,SP
17212648,0.0,0.0,
17212580,-48.5433193,-22.316853899999998,SP
17201440,0.0,0.0,
17208150,-48.554404299999995,-22.2808743,SP
17210310,-48.543985600000006,-22.2878973,SP
17215010,-48.5487402,-22.266417,SP
17213430,0.0,0.0,
17204610,-48.579621,-22.290605,SP
13212730,-46.9651787,-23.15202,SP
13219030,-46.8654848,-23.1884221,SP
13213150,0.0,0.0,
13216530,-46.866014899999996,-23.1701645,SP
13203820,-46.8563213,-23.220319600000003,SP
13617614,0.0,0.0,
13481044,-47.4066945,-22.596514000000003,SP
13481167,-47.38511389999999,-22.5965285,SP
13483508,-47.4494994,-22.5534677,SP
12600300,0.0,0.0,
9333210,-46.414530400000004,-23.6512126,SP
9322288,-46.4236569,-23.644998,SP
9341125,-46.4211359,-23.677590300000002,SP
8630180,-46.3314377,-23.6443836,SP
9380559,-46.4599607,-23.657507100000004,SP
8755025,0.0,0.0,
8763010,-46.2299037,-23.5863709,SP
13843020,-46.9364643,-22.3744689,SP
13848032,-46.9290315,-22.3539576,SP
6213000,-46.7658361,-23.5319691,SP
19910510,0.0,0.0,
19915703,0.0,0.0,
19911215,0.0,0.0,
19910260,0.0,0.0,
13178403,-47.19479949999999,-22.8088325,SP
13140790,-47.1374366,-22.779187,SP
13145101,0.0,0.0,
13142334,-47.16584049999999,-22.7803759,SP
13145321,-47.178717600000006,-22.740978899999998,SP
13412032,-47.65428370000001,-22.693233499999998,SP
13401524,-47.65312979999999,-22.746200899999998,SP
13631302,-47.424685100000005,-22.0191367,SP
11717390,-46.4883664,-24.020080899999996,SP
14075030,0.0,0.0,
14060010,0.0,0.0,
13458600,-47.3952144,-22.776065300000003,SP
9230720,-46.5224297,-23.6219729,SP
9272210,0.0,0.0,
9041170,0.0,0.0,
3977555,-46.4888525,-23.623739999999998,SP
9240680,-46.516788500000004,-23.627817,SP
9131270,-46.494756200000005,-23.6929251,SP
11380200,-46.3712417,-23.9534402,SP
11015360,-46.316454,-23.9602401,SP
11015151,-46.317352899999996,-23.9552168,SP
11088016,-46.38168579999999,-23.9364581,SP
9764290,0.0,0.0,
9890430,-46.5660769,-23.693706,SP
9896180,-46.5690885,-23.7039815,SP
9764130,0.0,0.0,
9780518,-46.5311561,-23.712772199999996,SP
9837230,0.0,0.0,
9764270,0.0,0.0,
9715090,-46.54665670000001,-23.7138669,SP
4257140,-46.59100309999999,-23.6338427,SP
3250020,0.0,0.0,
9634000,-46.5696908,-23.6529997,SP
4235100,-46.591362100000005,-23.6113962,SP
9572310,-46.5639689,-23.6388071,SP
9080600,-46.5430445,-23.6310815,SP
3270000,0.0,0.0,
9220570,-46.541388899999994,-23.623215899999998,SP
13573164,-47.909515,-22.058780300000002,SP
13572150,-47.89044819999999,-22.044575100000003,SP
13567201,-47.8715256,-22.0085414,SP
13563673,-47.9339281,-21.989811399999997,SP
13571633,0.0,0.0,
7161195,0.0,0.0,
13575110,-47.90814109999999,-22.0385971,SP
13566770,-47.8796344,-22.0016645,SP
13567100,-47.8740739,-22.004441500000002,SP
13573118,-47.901645200000004,-22.0578877,SP
13875336,-46.775512400000004,-21.9833204,SP
13876858,-46.787232200000005,-22.0037548,SP
15046649,-49.3776115,-20.7603885,SP
15050190,-49.374438,-20.7978509,SP
15047210,0.0,0.0,
12220661,-45.8530445,-23.1766288,SP
12227570,-45.855938200000004,-23.2098944,SP
8235340,-46.45688060000001,-23.5162044,SP
2258280,-46.58324529999999,-23.473754500000002,SP
2281236,-46.5777477,-23.451241800000002,SP
2310120,-46.5976321,-23.4704658,SP
2281265,-46.578124300000006,-23.4553157,SP
2326190,-46.5782096,-23.443436,SP
8220390,-46.463191200000004,-23.5383155,SP
1552030,-46.609461100000004,-23.5715462,SP
4447011,-46.6789091,-23.6898288,SP
4432130,-46.6625375,-23.6822851,SP
4271060,-46.6179013,-23.5896574,SP
2318390,-46.585956599999996,-23.447901100000003,SP
2320190,-46.6007209,-23.4535951,SP
2280320,-46.5760911,-23.4573663,SP
1546090,-46.620313,-23.5788793,SP
4403250,-46.660727200000004,-23.6748044,SP
4419130,-46.64353209999999,-23.6819424,SP
4351090,-46.652883100000004,-23.646462300000003,SP
4405230,-46.65612609999999,-23.673877899999997,SP
8472555,-46.40522429999999,-23.566558399999998,SP
8471670,-46.39622,-23.610349499999998,SP
8370550,-46.4376533,-23.591836899999997,SP
4943040,-46.7854809,-23.703720699999998,SP
3559020,-46.5049816,-23.5471962,SP
3637000,-46.544399,-23.524587,SP
3816150,-46.487238899999994,-23.4901831,SP
3066060,-46.5784151,-23.5366208,SP
4466050,-46.659822,-23.691472,SP
3717036,-46.5363475,-23.5013409,SP
5734190,-46.74835359999999,-23.6242022,SP
8061080,-46.4634917,-23.4994779,SP
18020410,0.0,0.0,
18079775,0.0,0.0,
18071051,-47.510283,-23.454579199999998,SP
18103630,-47.406481899999996,-23.4113611,SP
18056580,-47.50560479999999,-23.509173,SP
18070790,-47.48352329999999,-23.469001100000003,SP
18078395,-47.4562411,-23.4289034,SP
18080900,0.0,0.0,
18053455,0.0,0.0,
6826280,-46.80399569999999,-23.657517000000002,SP
6786330,-46.807822200000004,-23.6219799,SP
6810620,-46.7978448,-23.649862300000002,SP
13280364,0.0,0.0,
13284040,0.0,0.0,
13280264,0.0,0.0,
4650142,-46.6715903,-23.656822199999997,SP
15051470,-49.3742793,-20.7705986,SP
15995316,0.0,0.0,
15990526,-48.35805149999999,-21.615572699999998,SP
15997156,-48.3471438,-21.5918035,SP
14085460,0.0,0.0,
14031650,0.0,0.0,
14091510,0.0,0.0,
14401224,0.0,0.0,
14078660,-47.7629682,-21.154778600000004,SP
14066454,-47.8290735,-21.123562600000003,SP
14402280,-47.3646896,-20.5189128,SP
14403500,-47.386185100000006,-20.5422254,SP
13174530,-47.240939000000004,-22.8151767,SP
16075427,-50.4652945,-21.185330899999997,SP
13181420,0.0,0.0,
12916220,-46.53860479999999,-22.973923499999998,SP
16070070,-50.4774261,-21.2021348,SP
16021055,0.0,0.0,
16078250,-50.4748402,-21.1667561,SP
2012010,0.0,0.0,
2254160,-46.5932629,-23.481906100000003,SP
2069030,-46.6139824,-23.5055185,SP
2325510,-46.585956599999996,-23.4532593,SP
3254020,-46.52814679999999,-23.6055188,SP
7051030,-46.5465062,-23.467593899999997,SP
2832000,0.0,0.0,
9431360,-46.3821166,-23.6900641,SP
18611130,0.0,0.0,
18609360,-48.45020650000001,-22.8580227,SP
2840010,-46.6897007,-23.4830928,SP
18605882,0.0,0.0,
18604221,0.0,0.0,
2976230,-46.7140847,-23.4701025,SP
6727188,-47.0245264,-23.6910159,SP
4146000,-46.6284535,-23.617735699999997,SP
8275000,-46.4770172,-23.5689911,SP
8531020,-46.370641799999994,-23.5394164,SP
1132000,-46.6489615,-23.5229676,SP
19045332,0.0,0.0,
7749115,-46.7358364,-23.386791600000002,SP
2814190,-46.70712929999999,-23.454096399999997,SP
15075160,-49.35151399999999,-20.8198225,SP
2430007,-46.65009269999999,-23.476366100000003,SP
17504140,-49.9624867,-22.215258600000002,SP
6768100,-46.7672722,-23.607768399999998,SP
8390060,-46.441858700000004,-23.6322367,SP
6149216,-46.814236,-23.5856233,SP
17526640,-49.9742672,-22.2278975,SP
9981020,-46.605844299999994,-23.711424700000002,SP
9991040,-46.6099885,-23.6943317,SP
3563260,-46.4902457,-23.548616600000003,SP
7140540,-46.4935523,-23.425051500000002,SP
6665095,-46.9487649,-23.558825199999998,SP
13311040,-47.3091179,-23.2648579,SP
8412040,-46.406425,-23.5479643,SP
3269040,-46.5260404,-23.6024062,SP
3977050,-46.49746270000001,-23.615658,SP
4853183,-46.67509219999999,-23.7756338,SP
17055782,0.0,0.0,
17052170,-49.095448700000006,-22.3416363,SP
18682757,-48.7914012,-22.611367899999998,SP
17064000,0.0,0.0,
7273000,-46.4202351,-23.4615622,SP
5282080,-46.77959509999999,-23.4381086,SP
3515030,-46.53326269999999,-23.540955,SP
17021630,0.0,0.0,
6533310,-46.87644299999999,-23.422223499999998,SP
15070190,-49.3600797,-20.8143178,SP
12053210,-45.5781329,-23.0032788,SP
6703290,-46.914662799999995,-23.5943028,SP
1034030,-46.6372739,-23.5435764,SP
17526699,0.0,0.0,
5016081,-46.6758154,-23.5390954,SP
5524170,-46.7416536,-23.594615,SP
19050000,0.0,0.0,
18684552,0.0,0.0,
17067350,-49.10405530000001,-22.3094866,SP
5587110,-46.73228599999999,-23.5728951,SP
1435000,0.0,0.0,
7132410,-46.5128024,-23.4345099,SP
7151815,0.0,0.0,
8382116,-46.4217364,-23.613917100000002,SP
4880055,-46.73655720000001,-23.7943219,SP
4832190,-46.7147643,-23.7379628,SP
8191100,0.0,0.0,
2407000,0.0,0.0,
2544010,-46.660727200000004,-23.490088800000002,SP
6298005,0.0,0.0,
3977521,-46.4899484,-23.619446,SP
8143030,-46.39471939999999,-23.516257500000002,SP
8111008,-46.4493843,-23.5274578,SP
3959030,-46.4863369,-23.595427700000002,SP
5388070,-46.7637197,-23.5694193,SP
5388130,-46.7606963,-23.568974,SP
13468821,0.0,0.0,
13473540,-47.298117700000006,-22.7239081,SP
13474393,-47.284408899999995,-22.705342899999998,SP
13478863,-47.2848289,-22.7490767,SP
13471102,-47.3436961,-22.733970199999998,SP
13474470,-47.29834690000001,-22.7048631,SP
13905521,0.0,0.0,
13905090,-46.783014200000004,-22.7089107,SP
13909300,0.0,0.0,
14806085,-48.1616921,-21.7632057,SP
13606522,-47.3261129,-22.354191399999998,SP
12944486,-46.56464649999999,-23.101364899999997,SP
6429120,-46.9553143,-23.4904733,SP
6631080,-46.90504489999999,-23.544373,SP
6533210,-46.8720744,-23.4200678,SP
6656120,-46.92086519999999,-23.5575048,SP
14071280,0.0,0.0,
12289440,-45.71880780000001,-23.0637194,SP
12285240,-45.7096938,-23.121266000000002,SP
13058050,-47.190302100000004,-22.9614174,SP
13059665,-47.13118729999999,-22.9414344,SP
13058228,0.0,0.0,
13060096,-47.10256879999999,-22.9214807,SP
13058002,0.0,0.0,
13056782,-47.1699861,-22.9814474,SP
13053179,-47.119399200000004,-23.0403304,SP
13060659,-47.115962599999996,-22.948934299999998,SP
13100450,-47.0414269,-22.9189723,SP
13053281,0.0,0.0,
13054240,-47.1211385,-22.9779051,SP
13051496,-47.07913749999999,-22.9563997,SP
13059063,0.0,0.0,
13060070,0.0,0.0,
13058622,-47.215909499999995,-22.9590126,SP
13059011,-47.16713559999999,-22.946517800000002,SP
13060413,-47.109874,-22.9331336,SP
18301490,-48.353766,-23.9883387,SP
11667290,-45.4346545,-23.6879077,SP
6333500,-46.829294899999994,-23.561777300000003,SP
11540230,0.0,0.0,
11533510,-46.4149088,-23.9303103,SP
9911290,-46.6197854,-23.6895499,SP
9941355,-46.6095364,-23.677499899999997,SP
9941045,-46.609837799999994,-23.6761159,SP
9962310,-46.59714879999999,-23.7006442,SP
9963050,0.0,0.0,
9961360,-46.5937902,-23.701273899999997,SP
9981220,-46.6090843,-23.715455600000002,SP
7073260,-46.560506,-23.4449112,SP
7262211,-46.3971203,-23.4743196,SP
7042000,-46.55102180000001,-23.4855223,SP
7142480,-46.5007709,-23.4107174,SP
7044070,-46.554397200000004,-23.4774884,SP
7152545,0.0,0.0,
7144610,-46.5173159,-23.397302399999997,SP
8695035,0.0,0.0,
7152814,0.0,0.0,
13184852,-47.175323600000006,-22.8633512,SP
13187219,0.0,0.0,
13090830,-47.0358727,-22.8838875,SP
13184692,-47.19800120000001,-22.865622100000003,SP
13339470,-47.1966545,-23.0935983,SP
18408003,0.0,0.0,
18409560,-48.8943929,-23.9836298,SP
13255591,-46.850339399999996,-23.0202941,SP
13253105,0.0,0.0,
13255530,-46.84965800000001,-23.0213329,SP
13254709,0.0,0.0,
13254718,0.0,0.0,
14875335,-48.33880870000001,-21.254457199999997,SP
12323080,0.0,0.0,
12301280,-45.9363289,-23.2686436,SP
12319060,-45.9673971,-23.3246983,SP
12323190,-45.9808287,-23.3189941,SP
12324580,-46.012455700000004,-23.313169,SP
17212241,0.0,0.0,
17208370,-48.5597473,-22.274743700000002,SP
17203083,0.0,0.0,
13214755,-46.901928000000005,-23.1705316,SP
13210791,-46.886301200000005,-23.216053600000002,SP
13611334,-47.3736386,-22.190079,SP
18683750,0.0,0.0,
18680150,0.0,0.0,
13483125,-47.4522279,-22.5629609,SP
13487048,-47.3708849,-22.578828,SP
13485101,-47.39461110000001,-22.5463964,SP
13486257,-47.366142700000005,-22.54877,SP
13483531,-47.452487100000006,-22.5572177,SP
13481808,-47.40883770000001,-22.6093736,SP
16401320,-49.741013099999996,-21.6697971,SP
16400775,-49.75618370000001,-21.658216,SP
12609300,-45.129135299999994,-22.7479093,SP
9321480,-46.444562299999994,-23.652499399999996,SP
9321446,-46.443825700000005,-23.647483899999997,SP
9310640,-46.449819700000006,-23.672318399999998,SP
9332020,-46.4169323,-23.6574008,SP
13734575,0.0,0.0,
8889899,0.0,0.0,
8720460,-46.178818400000004,-23.5442418,SP
6172260,-46.81249589999999,-23.541677,SP
19905151,-49.8813721,-22.9945201,SP
13145243,-47.1659589,-22.7383879,SP
13155512,0.0,0.0,
16270000,-50.20384379999999,-21.3473014,SP
12440670,-45.368478,-22.917616100000004,SP
13405410,-47.6671282,-22.6992539,SP
13412030,0.0,0.0,
13633500,-47.430876899999994,-22.030085600000003,SP
13635191,0.0,0.0,
13641054,0.0,0.0,
13635176,-47.4213162,-21.970048499999997,SP
13635123,-47.424991399999996,-21.966719,SP
14031140,0.0,0.0,
14031830,0.0,0.0,
14066210,0.0,0.0,
13503667,-47.60316599999999,-22.408450600000002,SP
13505280,-47.5679125,-22.383795499999998,SP
13321530,-47.2839125,-23.1862251,SP
6516070,-46.8941977,-23.4825848,SP
9061005,-46.5528755,-23.6510351,SP
9071445,-46.5475826,-23.6583461,SP
9190270,-46.54199089999999,-23.6769814,SP
9422050,-46.4293188,-23.722724499999998,SP
9120310,-46.492500899999996,-23.677715,SP
9070210,-46.549065,-23.646268799999998,SP
9291200,-46.5191201,-23.6464021,SP
9181080,-46.526943100000004,-23.687503,SP
9273020,-46.5029761,-23.6499857,SP
11013002,-46.322406799999996,-23.9359005,SP
11310090,-46.387469700000004,-23.9698701,SP
11081160,0.0,0.0,
11347560,-46.45597919999999,-23.9810764,SP
11355350,-46.4022977,-23.9491216,SP
9850025,0.0,0.0,
9862520,-46.5867851,-23.7015885,SP
9185030,-46.5353693,-23.6877641,SP
9831690,-46.538379,-23.7855078,SP
9785040,0.0,0.0,
9835565,0.0,0.0,
9761180,-46.5243855,-23.7096652,SP
9181550,-46.528372499999996,-23.680936199999998,SP
3267000,0.0,0.0,
3272000,0.0,0.0,
9550500,-46.5497423,-23.6062597,SP
13573276,-47.9187275,-22.0561844,SP
13573104,-47.90545609999999,-22.058294,SP
13573757,0.0,0.0,
13572402,-47.895492700000005,-22.046039899999997,SP
13573308,-47.916614100000004,-22.0516411,SP
13872188,0.0,0.0,
15051670,0.0,0.0,
12228852,-45.8304948,-23.240417800000003,SP
12247820,-45.7665172,-23.137566399999997,SP
12226551,-45.805213099999996,-23.211965600000003,SP
12248707,0.0,0.0,
12215490,-45.8690732,-23.1846187,SP
12209440,-45.87672540000001,-23.177089399999996,SP
12214240,-45.9174885,-23.166159399999998,SP
12225480,-45.7904655,-23.1926861,SP
12227280,-45.8545284,-23.2043068,SP
12227850,-45.8411749,-23.2140743,SP
12225360,-45.795207899999994,-23.1840316,SP
12231250,0.0,0.0,
12215570,-45.86877630000001,-23.185400100000003,SP
16200800,0.0,0.0,
8575760,-46.35541749999999,-23.5013916,SP
1418100,-46.65313870000001,-23.5658704,SP
8071065,-46.4571811,-23.490745699999998,SP
3380130,-46.531457,-23.5763255,SP
1226002,-46.65408980000001,-23.5417198,SP
3302030,-46.588366799999996,-23.5451834,SP
3055020,-46.5983101,-23.5396962,SP
3188050,-46.576919399999994,-23.566517,SP
3373030,-46.5532045,-23.5724986,SP
8245160,-46.4403567,-23.520561999999998,SP
8050221,0.0,0.0,
8150560,-46.407625700000004,-23.5154069,SP
2364000,-46.5827934,-23.4359438,SP
2272020,-46.587463,-23.4695566,SP
8081440,-46.4157314,-23.4870336,SP
4385040,-46.6571066,-23.6646104,SP
5786090,-46.769842499999996,-23.6332009,SP
8061170,-46.4587707,-23.4988035,SP
8142185,-46.385361100000004,-23.5151534,SP
5871320,-46.77074959999999,-23.6848209,SP
14077470,0.0,0.0,
5854020,-46.762208,-23.661361,SP
5893070,-46.7897277,-23.659234100000003,SP
3691180,-46.4815265,-23.534881,SP
3559010,-46.5025754,-23.5484418,SP
4131100,-46.620237700000004,-23.6094516,SP
3426000,-46.5377771,-23.5520423,SP
3904060,-46.5188192,-23.5772875,SP
4886020,-46.7609987,-23.831846399999996,SP
3728210,-46.5106966,-23.503973100000003,SP
3572020,-46.50227460000001,-23.5736163,SP
3447130,-46.5246111,-23.5509665,SP
3081015,-46.5757146,-23.533655800000002,SP
3617010,-46.52513769999999,-23.518798899999997,SP
3677020,-46.4953576,-23.515303600000003,SP
3658040,-46.503778499999996,-23.5247702,SP
2317260,-46.59228359999999,-23.4578263,SP
2327030,0.0,0.0,
18132420,-47.1443604,-23.517955999999998,SP
18131395,-47.157613,-23.526798100000004,SP
18052215,0.0,0.0,
18074581,0.0,0.0,
18087180,-47.416110100000004,-23.479149600000003,SP
18119365,-47.4883359,-23.5560873,SP
18020003,0.0,0.0,
18072610,-47.504762299999996,-23.4295704,SP
6767120,-46.78440639999999,-23.626959,SP
6787020,-46.8008203,-23.6287522,SP
4005030,-46.65371270000001,-23.5811363,SP
13283028,0.0,0.0,
13285558,0.0,0.0,
13285862,0.0,0.0,
13283272,0.0,0.0,
13285532,0.0,0.0,
13289196,0.0,0.0,
14403714,-47.3735621,-20.557167800000002,SP
14407365,-47.416262700000004,-20.4986814,SP
8143060,-46.392543700000004,-23.5160191,SP
14409114,-47.39192389999999,-20.5151823,SP
18682180,-48.8002976,-22.608560100000002,SP
17054310,-49.085975,-22.337833399999997,SP
17025778,-49.0426529,-22.3030147,SP
8542370,-46.370491799999996,-23.5194678,SP
2247080,-46.602529100000005,-23.4857788,SP
2462083,-46.64262720000001,-23.490992499999997,SP
2073070,-46.6088583,-23.501960500000003,SP
4843020,-46.6984564,-23.739156899999998,SP
4844670,-46.705930200000005,-23.7589662,SP
4843225,-46.694229299999996,-23.7385829,SP
4849531,-46.6589169,-23.7406129,SP
18604695,0.0,0.0,
4884150,-46.7062322,-23.8249462,SP
4835350,-46.7026839,-23.7385385,SP
6186100,-46.813630700000004,-23.536471399999996,SP
13409023,-47.710839299999996,-22.677570199999998,SP
19800191,0.0,0.0,
8390120,-46.4424594,-23.630068899999998,SP
4895800,-46.663140999999996,-23.8654265,SP
4863620,-46.707289200000005,-23.767039399999998,SP
4830170,-46.7020799,-23.7344539,SP
8753750,-46.2528729,-23.611763800000002,SP
7153220,-46.4462146,-23.382764399999996,SP
7224120,-46.48603620000001,-23.468357,SP
17512745,0.0,0.0,
18601080,-48.433217600000006,-22.883025699999997,SP
4430300,-46.64994179999999,-23.6848387,SP
4857115,0.0,0.0,
4464200,-46.6595495,-23.6990176,SP
4457120,-46.6758154,-23.690468799999998,SP
2365080,0.0,0.0,
2430004,-46.637123100000004,-23.4894648,SP
18200970,0.0,0.0,
4124120,-46.6190128,-23.596323100000003,SP
8250430,-46.4369898,-23.537314499999997,SP
4650050,-46.6764191,-23.6576023,SP
6804230,-46.8548597,-23.644762399999998,SP
6683180,-46.976411299999995,-23.539381600000002,SP
4455130,-46.680040999999996,-23.679121300000002,SP
4852302,-46.6755136,-23.761878600000003,SP
4464130,-46.6586152,-23.698501,SP
19804746,0.0,0.0,
17523230,-49.9319644,-22.2584528,SP
4282010,0.0,0.0,
3639010,-46.540185,-23.5243157,SP
6626410,0.0,0.0,
8383000,0.0,0.0,
8342080,0.0,0.0,
8473730,0.0,0.0,
3342000,-46.5714979,-23.557791,SP
1521020,-46.618504200000004,-23.5612788,SP
5360210,-46.7467914,-23.569250699999998,SP
5386060,-46.762888200000006,-23.563391199999998,SP
5530000,0.0,0.0,
6268150,-46.78670289999999,-23.5003639,SP
8420495,0.0,0.0,
8310380,-46.4598855,-23.6257485,SP
8290460,-46.4538007,-23.553402600000002,SP
6719255,-46.93149580000001,-23.6271204,SP
18602130,-48.4429717,-22.8963741,SP
3256040,-46.530554200000005,-23.6093312,SP
19801010,0.0,0.0,
9895350,-46.5639689,-23.704578299999998,SP
18608021,-48.4644829,-22.8608315,SP
7995110,-46.73184819999999,-23.2927485,SP
1222001,-46.6473778,-23.545580899999997,SP
18606260,-48.45834779999999,-22.9077134,SP
18601708,-48.4301701,-22.9018777,SP
18609410,0.0,0.0,
17533322,0.0,0.0,
13160970,0.0,0.0,
9993000,-46.6251746,-23.7018097,SP
7151390,-46.4577821,-23.415156699999997,SP
7210410,-46.4314211,-23.453043100000002,SP
5136060,-46.7476981,-23.503657399999998,SP
5347030,-46.739116700000004,-23.552948800000003,SP
18079135,0.0,0.0,
6815020,-46.8176352,-23.649133199999998,SP
6226040,-46.781560999999996,-23.505160500000002,SP
3462030,-46.526943100000004,-23.572377,SP
6817150,-46.8137896,-23.6295518,SP
8390360,-46.4469656,-23.633425600000002,SP
4851804,-46.666988200000006,-23.750198100000002,SP
7194170,-46.5034777,-23.4413936,SP
3254070,-46.526642200000005,-23.6052929,SP
6704260,-46.9175437,-23.582592899999998,SP
2834160,-46.6921914,-23.4747865,SP
14185000,0.0,0.0,
6852610,-46.8595744,-23.7029002,SP
6863165,0.0,0.0,
6702000,0.0,0.0,
8568150,-46.342228799999994,-23.5525771,SP
13068401,-47.1517103,-22.8640234,SP
13474520,-47.29804130000001,-22.7011636,SP
13466450,-47.333265600000004,-22.753313199999997,SP
13902520,-46.7462372,-22.7021171,SP
13908230,0.0,0.0,
14806857,-48.1435158,-21.7427443,SP
12951150,-46.5827181,-23.1304561,SP
18701793,0.0,0.0,
18701050,-48.9216081,-23.1075378,SP
6695250,-46.951217299999996,-23.5433232,SP
6449430,-46.8638943,-23.538803299999998,SP
6220210,-46.7836782,-23.5172248,SP
6631040,-46.90424489999999,-23.542641699999997,SP
6162200,-46.8133281,-23.5500954,SP
6429222,0.0,0.0,
12926100,-46.533488399999996,-22.925632800000002,SP
12923000,0.0,0.0,
12289080,-45.7189938,-23.0760962,SP
12280104,-45.704223299999995,-23.091721300000003,SP
12280037,0.0,0.0,
13056783,0.0,0.0,
13053601,-47.1298169,-23.046227,SP
13050191,-47.0961664,-22.949406399999997,SP
13060221,-47.1132226,-22.917784899999997,SP
13056500,0.0,0.0,
13056180,0.0,0.0,
13059867,-47.1411265,-22.9585918,SP
13060748,-47.1189311,-22.9471548,SP
13041302,-47.05949769999999,-22.9182324,SP
13054771,-47.12273709999999,-22.9906393,SP
13053194,0.0,0.0,
18305290,-48.33980649999999,-24.014530899999997,SP
18300151,-48.354623100000005,-24.0026556,SP
4476150,-46.6288924,-23.7077265,SP
9980008,0.0,0.0,
9970262,-46.61337959999999,-23.720598499999998,SP
9941020,0.0,0.0,
4191000,-46.6037346,-23.6434012,SP
9931360,-46.625966,-23.664597699999998,SP
6843245,-46.8583316,-23.6581965,SP
6805090,-46.855290000000004,-23.6406268,SP
7909140,0.0,0.0,
7920070,-46.7549447,-23.272267000000003,SP
11437000,0.0,0.0,
11432390,-46.2675639,-23.9861319,SP
11436270,0.0,0.0,
11463190,0.0,0.0,
11442020,-46.2227598,-23.980356699999998,SP
11471020,-46.2769189,-23.9628326,SP
7075060,-46.559151,-23.434176100000002,SP
7260000,0.0,0.0,
7140400,-46.498425,-23.424493,SP
7179706,-46.42011249999999,-23.404798800000002,SP
7176450,0.0,0.0,
7144383,-46.518014,-23.398648100000003,SP
7097290,-46.539583,-23.447644,SP
7142560,-46.4995679,-23.4091116,SP
7144515,0.0,0.0,
7123470,-46.527545,-23.441694100000003,SP
7252312,-46.4074006,-23.4403904,SP
13185510,-47.1666703,-22.889375899999997,SP
13183684,-47.2050152,-22.8438257,SP
13188064,-47.235979799999996,-22.892447600000004,SP
13185866,0.0,0.0,
13186588,-47.211501399999996,-22.8824375,SP
13343710,-47.2022324,-23.1010268,SP
13345443,-47.219808799999996,-23.102140600000002,SP
13254882,0.0,0.0,
13255543,-46.852913799999996,-23.023700100000003,SP
12312110,-45.9358426,-23.306802800000003,SP
12316050,-45.9432806,-23.3166276,SP
17208220,-48.5535011,-22.279897199999997,SP
17213844,0.0,0.0,
17209837,-48.5455518,-22.26374,SP
17205070,-48.56823370000001,-22.286507399999998,SP
17220053,0.0,0.0,
17209060,-48.5455429,-22.2865076,SP
17212410,-48.545161900000004,-22.308959299999998,SP
17210280,-48.546313700000006,-22.289758199999998,SP
13210510,-46.8843798,-23.224534600000002,SP
13210750,-46.8866202,-23.216866699999997,SP
13225421,0.0,0.0,
13212634,0.0,0.0,
13212722,-46.964369299999994,-23.1541433,SP
13616579,0.0,0.0,
18684260,-48.813573,-22.5882212,SP
18686387,0.0,0.0,
13487116,-47.374250599999996,-22.577525199999997,SP
16401116,-49.744526,-21.6655914,SP
12609100,-45.118250599999996,-22.751432,SP
9350490,-46.44501289999999,-23.6825264,SP
9390460,-46.454627,-23.655569800000002,SP
9350301,-46.43885480000001,-23.6793324,SP
9321450,-46.4451631,-23.6488456,SP
9320270,-46.433598499999995,-23.6648639,SP
9341035,-46.4156755,-23.6776255,SP
9390777,-46.4474162,-23.648889699999998,SP
8745220,-46.23150800000001,-23.5487381,SP
8743150,-46.2191713,-23.556341399999997,SP
8717130,-46.1955533,-23.531450600000003,SP
8765100,0.0,0.0,
13848845,-46.92141609999999,-22.326523499999997,SP
6243190,-46.8009664,-23.5032103,SP
19909120,-49.9009773,-22.9696548,SP
13140162,-47.1503008,-22.7589116,SP
13155472,0.0,0.0,
13148204,0.0,0.0,
13178340,-47.2014781,-22.7905663,SP
12424140,-45.50155170000001,-22.956638,SP
13408115,0.0,0.0,
13432303,-47.773853,-22.669454199999997,SP
13402120,-47.675590299999996,-22.7583881,SP
13402020,-47.6592825,-22.7537712,SP
11725050,-46.4211359,-23.996702600000003,SP
11725020,-46.4262407,-23.9999929,SP
14057279,0.0,0.0,
14060345,0.0,0.0,
14076440,0.0,0.0,
9195430,-46.5155099,-23.6748887,SP
9260090,-46.507087,-23.631501800000002,SP
